OTU	Domain		Phylum		Class		Order		Family		Genus		A1.FF	A2.FF	A3.FF	A4.FF	A5.FF	A6.FF	B1.FF	B2.FF	B3.FF	B4.FF	B5.FF	B6.FF	C1.FF	C2.FF	C3.FF	C4.FF	C5.FF	C6.FF	D1.FF	D2.FF	D3.FF	D4.FF	D5.FF	D6.FF
Otu02161	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02162	Fungi	100%	Ascomycota	100%	Leotiomycetes	85%	Helotiales	85%	Sclerotiniaceae	29%	Scleromitrula	28%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02163	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	50%	Leotiomycetes incertae sedis	50%	Collophora	50%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02164	Fungi	100%	Ascomycota	100%	Leotiomycetes	98%	Helotiales	97%	Hyaloscyphaceae	57%	Hyaloscypha	56%	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02165	Fungi	98%	Ascomycota	94%	Leotiomycetes	23%	Helotiales	21%	Sclerotiniaceae	15%	Botryotinia	15%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02166	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	95%	Helotiaceae	48%	Godronia	31%	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02167	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	96%	Helotiaceae	62%	Godronia	28%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02168	Fungi	100%	Ascomycota	100%	Leotiomycetes	92%	Helotiales	92%	Helotiales incertae sedis	23%	Eleutheromyces	21%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02169	Fungi	100%	Ascomycota	100%	Dothideomycetes	91%	Dothideomycetes incertae sedis	75%	Dothideomycetes incertae sedis	75%	Repetophragma	75%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02170	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02171	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	68%	Leotiomycetes incertae sedis	68%	Collophora	68%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02172	Fungi	100%	Ascomycota	100%	Leotiomycetes	97%	Helotiales	97%	Dermateaceae	65%	Neofabraea	64%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02173	Fungi	100%	Ascomycota	97%	Ascomycota incertae sedis	38%	Ascomycota incertae sedis	38%	Ascomycota incertae sedis	38%	Anungitopsis	36%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02174	Fungi	100%	Ascomycota	100%	Leotiomycetes	96%	Helotiales	95%	Sclerotiniaceae	36%	Ciboria	11%	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02175	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	99%	Hyaloscyphaceae	61%	Hyaloscypha	41%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02176	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	99%	Helotiaceae	56%	Godronia	26%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu02177	Fungi	100%	Ascomycota	100%	Pezizomycetes	10%	Pezizales	10%	Pezizales incertae sedis	10%	Phialea	10%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02178	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	49%	Leotiomycetes incertae sedis	49%	Collophora	49%	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02179	Fungi	100%	Ascomycota	100%	Lecanoromycetes	74%	Lecanoromycetes incertae sedis	32%	Lecanoromycetes incertae sedis	32%	Furcaspora	32%	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02180	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	96%	Helotiaceae	47%	Godronia	22%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02181	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	98%	Dermateaceae	72%	Neofabraea	71%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02182	Fungi	100%	Ascomycota	100%	Pezizomycetes	54%	Pezizales	54%	Pezizales incertae sedis	54%	Phialea	54%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02183	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	99%	Helotiaceae	47%	Cudoniella	33%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02184	Fungi	100%	Ascomycota	100%	Leotiomycetes	94%	Helotiales	94%	Helotiales incertae sedis	88%	Chalara	88%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02185	Fungi	100%	Ascomycota	100%	Pezizomycetes	12%	Pezizales	12%	Pezizales incertae sedis	12%	Phialea	12%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02186	Fungi	100%	Ascomycota	100%	Leotiomycetes	84%	Helotiales	82%	Helotiaceae	43%	Crinula	15%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02187	Fungi	100%	Ascomycota	100%	Pezizomycetes	15%	Pezizales	15%	Pezizales incertae sedis	15%	Phialea	15%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02188	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02189	Fungi	100%	Ascomycota	100%	Leotiomycetes	94%	Helotiales	92%	Sclerotiniaceae	48%	Ciboria	15%	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02190	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	96%	Helotiaceae	34%	Godronia	19%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02191	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Leotiomycetes incertae sedis	62%	Leotiomycetes incertae sedis	62%	Collophora	62%	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02192	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	95%	Helotiales incertae sedis	20%	Clathrosporium	15%	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02193	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	97%	Helotiaceae	47%	Godronia	30%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02194	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	99%	Helotiales incertae sedis	57%	Chalara	31%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02195	Fungi	100%	Ascomycota	100%	Pezizomycetes	50%	Pezizales	50%	Pezizales incertae sedis	50%	Phialea	50%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02196	Fungi	100%	Ascomycota	100%	Dothideomycetes	91%	Dothideomycetes incertae sedis	75%	Dothideomycetes incertae sedis	75%	Repetophragma	75%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02197	Fungi	100%	Ascomycota	100%	Leotiomycetes	94%	Helotiales	94%	Helotiales incertae sedis	29%	Eleutheromyces	25%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02198	Fungi	100%	Ascomycota	100%	Leotiomycetes	52%	Helotiales	49%	Helotiales incertae sedis	47%	Chalara	46%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02199	Fungi	97%	Ascomycota	97%	Ascomycota incertae sedis	33%	Ascomycota incertae sedis	33%	Ascomycota incertae sedis	33%	Anungitopsis	32%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02200	Fungi	100%	Ascomycota	100%	Leotiomycetes	50%	Helotiales	50%	Helotiales incertae sedis	42%	Satchmopsis	22%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02201	Fungi	100%	Ascomycota	100%	Leotiomycetes	92%	Helotiales	92%	Helotiales incertae sedis	30%	Eleutheromyces	23%	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02202	Fungi	100%	Ascomycota	100%	Dothideomycetes	77%	Pleosporales	76%	Pleosporaceae	59%	Pyrenochaeta	25%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Otu02203	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	54%	Leotiomycetes incertae sedis	54%	Collophora	54%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02204	Fungi	100%	Ascomycota	100%	Ascomycota incertae sedis	63%	Ascomycota incertae sedis	63%	Ascomycota incertae sedis	63%	Anungitopsis	59%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02205	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	100%	Helotiales incertae sedis	100%	Tetracladium	100%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02206	Fungi	100%	Ascomycota	100%	Dothideomycetes	94%	Dothideomycetes incertae sedis	68%	Dothideomycetes incertae sedis	68%	Repetophragma	68%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02207	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	97%	Sclerotiniaceae	58%	Mitrula	33%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02208	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	100%	Helotiales incertae sedis	68%	Hyalodendriella	24%	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02209	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	51%	Leotiomycetes incertae sedis	51%	Collophora	51%	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02210	Fungi	100%	Ascomycota	100%	Pezizomycetes	15%	Pezizales	15%	Pezizales incertae sedis	15%	Phialea	15%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02211	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	60%	Leotiomycetes incertae sedis	60%	Collophora	60%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02212	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	57%	Leotiomycetes incertae sedis	57%	Collophora	57%	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02213	Fungi	100%	Ascomycota	100%	Leotiomycetes	85%	Helotiales	85%	Hyaloscyphaceae	70%	Lachnum	70%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02214	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Leotiomycetes incertae sedis	53%	Leotiomycetes incertae sedis	53%	Collophora	53%	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02215	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	99%	Hyaloscyphaceae	47%	Hyaloscypha	33%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Otu02216	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	98%	Sclerotiniaceae	78%	Sclerotinia	68%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Otu02217	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	83%	Helotiales incertae sedis	65%	Fulvoflamma	45%	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02218	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	98%	Vibrisseaceae	17%	Vibrissea	17%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02219	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	99%	Helotiaceae	41%	Godronia	20%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02220	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	66%	Leotiomycetes incertae sedis	66%	Collophora	66%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02221	Fungi	100%	Ascomycota	100%	Eurotiomycetes	100%	Eurotiales	100%	Trichocomaceae	99%	Hamigera	71%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02222	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	95%	Helotiales incertae sedis	95%	Fulvoflamma	95%	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02223	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	94%	Helotiaceae	55%	Godronia	37%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02224	Fungi	100%	Ascomycota	100%	Leotiomycetes	94%	Helotiales	94%	Sclerotiniaceae	43%	Scleromitrula	41%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02225	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	100%	Helotiaceae	64%	Chloroscypha	33%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02226	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Pleosporales	99%	Lophiostomataceae	82%	Herpotrichia	82%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02227	Fungi	100%	Ascomycota	100%	Pezizomycetes	51%	Pezizales	51%	Pezizales incertae sedis	51%	Phialea	51%	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Otu02228	Fungi	100%	Ascomycota	100%	Leotiomycetes	85%	Helotiales	83%	Sclerotiniaceae	39%	Ciboria	7%	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02229	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	98%	Helotiaceae	45%	Godronia	23%	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02230	Fungi	100%	Ascomycota	100%	Pezizomycetes	57%	Pezizales	57%	Pezizales incertae sedis	57%	Phialea	57%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02231	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	96%	Helotiaceae	52%	Godronia	23%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02232	Fungi	100%	Ascomycota	100%	Leotiomycetes	68%	Helotiales	68%	Helotiaceae	40%	Chloroscypha	31%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02233	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Otu02234	Fungi	100%	Ascomycota	100%	Leotiomycetes	85%	Helotiales	85%	Sclerotiniaceae	39%	Scleromitrula	38%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02235	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	94%	Sclerotiniaceae	48%	Mitrula	29%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02236	Fungi	100%	Ascomycota	100%	Lecanoromycetes	82%	Lecanoromycetes incertae sedis	61%	Lecanoromycetes incertae sedis	61%	Furcaspora	61%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02237	Fungi	100%	Ascomycota	96%	Leotiomycetes	28%	Helotiales	26%	Helotiales incertae sedis	21%	Fulvoflamma	14%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02238	Fungi	100%	Ascomycota	100%	Leotiomycetes	92%	Helotiales	91%	Helotiales incertae sedis	87%	Hyalodendriella	53%	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02239	Fungi	100%	Ascomycota	100%	Ascomycota incertae sedis	76%	Ascomycota incertae sedis	76%	Ascomycota incertae sedis	76%	Scolecobasidiella	51%	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02240	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	88%	Helotiales incertae sedis	60%	Eleutheromyces	30%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02241	Fungi	100%	Ascomycota	100%	Pezizomycetes	61%	Pezizales	61%	Pezizales incertae sedis	61%	Phialea	61%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02242	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	97%	Helotiaceae	51%	Godronia	27%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02243	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	100%	Hyaloscyphaceae	63%	Hyaloscypha	44%	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02244	Fungi	100%	Ascomycota	100%	Leotiomycetes	69%	Helotiales	69%	Helotiales incertae sedis	62%	Chalara	56%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02245	Fungi	100%	Ascomycota	100%	Leotiomycetes	91%	Helotiales	91%	Hyaloscyphaceae	79%	Lachnum	79%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02246	Fungi	100%	Ascomycota	100%	Pezizomycetes	54%	Pezizales	54%	Pezizales incertae sedis	54%	Phialea	54%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02247	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	94%	Sclerotiniaceae	52%	Mitrula	32%	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02248	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Leotiomycetes incertae sedis	53%	Leotiomycetes incertae sedis	53%	Collophora	53%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02249	Fungi	100%	Ascomycota	100%	Leotiomycetes	62%	Helotiales	62%	Helotiales incertae sedis	55%	Chalara	54%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02250	Fungi	100%	Ascomycota	100%	Dothideomycetes	96%	Dothideomycetes incertae sedis	83%	Dothideomycetes incertae sedis	83%	Repetophragma	83%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02251	Fungi	100%	Ascomycota	100%	Eurotiomycetes	100%	Chaetothyriales	100%	Herpotrichiellaceae	100%	Exophiala	100%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02252	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	54%	Leotiomycetes incertae sedis	54%	Collophora	54%	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02253	Fungi	100%	Ascomycota	100%	Leotiomycetes	60%	Helotiales	60%	Helotiales incertae sedis	56%	Chalara	53%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02254	Fungi	100%	Ascomycota	100%	Ascomycota incertae sedis	68%	Ascomycota incertae sedis	68%	Ascomycota incertae sedis	68%	Troposporella	39%	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02255	Fungi	100%	Ascomycota	100%	Leotiomycetes	93%	Helotiales	92%	Vibrisseaceae	14%	Vibrissea	14%	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02256	Fungi	100%	Ascomycota	100%	Dothideomycetes	92%	Dothideomycetes incertae sedis	78%	Dothideomycetes incertae sedis	78%	Repetophragma	78%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02257	Fungi	100%	Ascomycota	100%	Leotiomycetes	88%	Helotiales	88%	Helotiales incertae sedis	41%	Hyalodendriella	13%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Otu02258	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	77%	Helotiales incertae sedis	29%	Fulvoflamma	18%	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02259	Fungi	100%	Ascomycota	100%	Leotiomycetes	89%	Helotiales	87%	Sclerotiniaceae	45%	Ciboria	7%	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02260	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	95%	Sclerotiniaceae	50%	Mitrula	37%	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02261	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	97%	Helotiales incertae sedis	67%	Hyalodendriella	25%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02262	Fungi	100%	Ascomycota	100%	Leotiomycetes	52%	Helotiales	49%	Helotiales incertae sedis	46%	Chalara	45%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02263	Fungi	100%	Ascomycota	100%	Leotiomycetes	73%	Helotiales	71%	Helotiaceae	26%	Chloroscypha	17%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02264	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	95%	Helotiales incertae sedis	63%	Satchmopsis	24%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02265	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	99%	Helotiales incertae sedis	56%	Chalara	36%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02266	Fungi	100%	Ascomycota	100%	Leotiomycetes	85%	Leotiomycetes incertae sedis	51%	Myxotrichaceae	51%	Myxotrichum	50%	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02267	Fungi	100%	Ascomycota	100%	Leotiomycetes	55%	Helotiales	53%	Helotiales incertae sedis	50%	Chalara	50%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02268	Fungi	100%	Ascomycota	100%	Dothideomycetes	95%	Dothideomycetes incertae sedis	82%	Dothideomycetes incertae sedis	82%	Repetophragma	82%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02269	Fungi	100%	Ascomycota	100%	Leotiomycetes	84%	Helotiales	84%	Sclerotiniaceae	30%	Scleromitrula	29%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02270	Fungi	100%	Ascomycota	100%	Pezizomycetes	49%	Pezizales	49%	Pezizales incertae sedis	49%	Phialea	49%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02271	Fungi	100%	Ascomycota	100%	Leotiomycetes	98%	Helotiales	93%	Helotiaceae	47%	Godronia	22%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02272	Fungi	100%	Ascomycota	100%	Leotiomycetes	96%	Helotiales	96%	Helotiaceae	41%	Chloroscypha	16%	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02273	Fungi	100%	Ascomycota	100%	Leotiomycetes	60%	Helotiales	58%	Helotiales incertae sedis	57%	Chalara	56%	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu02274	Fungi	100%	Ascomycota	100%	Leotiomycetes	86%	Helotiales	86%	Hyaloscyphaceae	76%	Lachnum	76%	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu02275	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
